transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home,days_since_last_txn,transaction_frequency,card_age_years,device_risk_score,txn_count_24h,txn_count_7d,is_fraud
TXN_00007878,9.62,18,4,Gas,97.07,2.67,3.78,0.24,28.92,5,20,0
TXN_00007879,18.88,21,6,Gas,47.99,3.74,2.45,2.25,52.86,1,21,0
TXN_00007880,1.53,13,1,Online,9.39,3.54,5.43,0.41,67.52,3,18,0
TXN_00007881,8.02,16,6,Gas,128.16,2.91,31.27,1.15,74.56,5,15,0
TXN_00007882,4.57,20,6,Grocery,22.29,6.05,1.03,2.44,60.38,5,17,0
TXN_00007883,70.37,2,1,Grocery,23.6,2.35,15.01,1.78,37.11,2,22,0
TXN_00007884,13.41,11,0,Grocery,419.71,2.36,2.52,4.44,45.93,2,24,0
TXN_00007885,1.9,1,0,Travel,29.78,15.63,2.01,10.47,23.33,2,17,0
TXN_00007886,214.27,16,3,Grocery,147.25,1.19,7.97,10.06,44.77,1,12,0
TXN_00007887,31.29,0,2,Gas,9.09,6.0,33.5,1.2,52.09,1,15,0
TXN_00007888,1.43,23,3,Restaurant,90.93,0.59,8.9,1.22,35.14,5,21,0
TXN_00007889,3.12,0,0,Gas,49.41,10.63,0.46,5.78,56.21,3,20,0
TXN_00007890,91.58,20,5,Gas,69.3,14.22,2.66,0.21,47.98,3,22,0
TXN_00007891,4.41,8,5,Restaurant,74.66,6.84,0.16,6.68,57.66,2,14,0
TXN_00007892,45.22,1,0,Gas,21.34,8.34,1.58,2.69,2.69,5,18,0
TXN_00007893,7.28,17,4,Travel,148.1,2.1,6.17,2.27,30.84,2,28,0
TXN_00007894,13.61,3,0,Grocery,81.39,0.44,31.24,1.13,7.23,3,25,0
TXN_00007895,90.87,17,4,Grocery,79.01,10.24,18.09,10.37,87.34,3,18,0
TXN_00007896,24.28,21,5,Grocery,4.03,0.64,4.55,1.31,61.85,2,12,0
TXN_00007897,13.51,4,5,Restaurant,138.72,6.83,17.95,1.65,45.92,1,23,0
TXN_00007898,8.83,22,1,Grocery,78.85,5.99,1.74,4.32,29.44,0,8,0
TXN_00007899,17.69,11,5,Grocery,114.02,1.54,0.32,0.51,17.87,5,11,0
TXN_00007900,11.77,15,0,Restaurant,22.49,8.31,1.67,3.96,21.77,3,25,0
TXN_00007901,7.95,5,1,Entertainment,83.58,8.28,1.81,1.19,76.15,0,12,0
TXN_00007902,8.42,18,3,Online,76.32,3.1,21.24,0.76,36.72,1,22,0
TXN_00007903,9.83,17,5,Gas,29.91,5.72,0.38,0.98,83.37,4,23,0
TXN_00007904,8.28,10,5,Restaurant,13.82,16.77,38.2,0.01,13.43,4,17,0
TXN_00007905,12.07,19,0,Restaurant,107.02,9.45,2.78,1.09,20.09,1,24,0
TXN_00007906,6.09,22,0,Online,8.18,8.01,1.06,0.64,92.25,2,22,0
TXN_00007907,12.2,11,5,Restaurant,16.68,10.5,1.09,1.02,43.56,1,20,0
TXN_00007908,2.54,6,0,Restaurant,110.91,3.7,28.16,2.53,18.62,4,15,0
TXN_00007909,9.23,22,4,Online,154.42,2.9,13.82,7.21,25.34,1,26,0
TXN_00007910,0.82,23,3,Travel,5.64,6.15,5.64,4.63,47.15,3,14,0
TXN_00007911,7.54,3,6,Grocery,59.18,5.01,16.31,0.83,37.83,3,20,0
TXN_00007912,6.33,14,0,Restaurant,7.73,1.49,2.55,7.18,9.24,5,33,0
TXN_00007913,1.37,9,2,Gas,6.59,4.49,35.62,6.83,47.66,4,15,0
TXN_00007914,27.14,6,6,Grocery,58.26,2.51,20.68,3.23,39.38,5,8,0
TXN_00007915,11.77,3,5,Grocery,31.08,1.69,0.71,1.31,63.32,3,21,0
TXN_00007916,13.86,15,4,Restaurant,15.8,0.34,12.39,0.71,65.0,2,16,0
TXN_00007917,10.38,16,4,Entertainment,21.54,24.56,6.79,0.16,35.73,5,24,0
TXN_00007918,3.63,7,5,Online,7.63,0.38,1.5,2.05,93.4,4,19,0
TXN_00007919,4.52,11,3,Restaurant,44.99,0.1,0.96,0.06,48.69,5,14,0
TXN_00007920,10.86,15,1,Grocery,31.57,1.57,2.44,10.99,67.3,2,28,0
TXN_00007921,1.49,17,2,Grocery,42.04,2.76,0.18,10.38,37.14,2,19,0
TXN_00007922,0.98,7,5,Grocery,57.99,2.7,1.53,0.15,58.22,3,24,0
TXN_00007923,8.75,18,5,Entertainment,103.3,2.83,15.42,3.33,47.9,3,22,0
TXN_00007924,13.52,17,0,Grocery,12.62,0.64,11.67,2.19,26.48,3,13,0
TXN_00007925,10.05,23,1,Grocery,15.49,5.79,4.32,6.8,16.03,2,14,0
TXN_00007926,2.32,16,1,Grocery,14.6,3.03,25.45,1.74,73.66,5,13,0
TXN_00007927,48.99,1,4,Gas,77.32,10.2,17.7,0.23,79.24,1,27,0
TXN_00007928,23.14,20,5,Restaurant,84.14,10.0,4.96,0.51,97.56,7,17,0
TXN_00007929,13.59,13,0,Grocery,32.25,9.77,9.13,5.55,0.04,2,29,0
TXN_00007930,7.39,10,2,Gas,61.04,1.62,1.5,2.95,54.72,1,21,0
TXN_00007931,2.9,1,2,Restaurant,22.36,3.6,20.56,4.62,88.92,5,22,0
TXN_00007932,13.76,3,5,Gas,61.44,10.21,20.56,0.78,47.43,4,19,0
TXN_00007933,1.58,0,2,Entertainment,61.74,3.29,41.62,2.88,54.58,3,20,0
TXN_00007934,0.61,7,1,Restaurant,212.97,5.21,2.26,0.66,9.89,2,9,0
TXN_00007935,18.26,11,1,Gas,34.38,0.26,35.73,4.35,73.77,4,18,0
TXN_00007936,19.16,23,1,Restaurant,174.17,12.97,1.58,4.07,90.36,5,19,0
TXN_00007937,204.66,21,6,Grocery,62.68,2.1,1.81,0.01,79.7,7,25,1
TXN_00007938,11.68,5,1,Restaurant,92.46,4.84,6.12,4.33,46.33,3,11,0
TXN_00007939,5.79,1,3,Travel,78.11,1.68,3.09,1.56,52.13,2,31,0
TXN_00007940,21.22,21,4,Entertainment,34.66,10.51,45.98,1.24,41.25,4,19,0
TXN_00007941,4.48,0,6,Travel,79.68,4.21,19.1,3.69,48.5,4,18,0
TXN_00007942,14.03,3,3,Grocery,28.25,5.15,23.23,0.69,8.56,5,16,0
TXN_00007943,21.79,4,1,Grocery,54.49,5.87,34.51,0.1,80.22,1,18,0
TXN_00007944,14.32,16,1,Restaurant,49.65,0.3,3.86,5.53,78.5,5,22,0
TXN_00007945,43.17,19,0,Grocery,134.19,5.37,4.59,3.39,71.43,3,17,0
TXN_00007946,11.59,0,2,Gas,32.49,21.5,9.52,0.47,18.04,4,20,0
TXN_00007947,2.77,21,3,Restaurant,13.55,5.28,2.97,5.71,8.57,3,20,0
TXN_00007948,23.32,22,5,Travel,7.53,18.38,6.43,2.62,3.5,4,31,0
TXN_00007949,1.64,0,2,Gas,38.87,8.71,23.77,1.53,84.35,6,25,0
TXN_00007950,17.14,13,3,Online,21.13,2.63,6.93,0.2,58.36,4,17,0
TXN_00007951,2.35,1,5,Grocery,100.98,2.75,12.63,2.67,61.38,3,19,0
TXN_00007952,40.26,0,0,Online,19.0,3.94,19.61,0.2,32.86,3,20,0
TXN_00007953,15.91,11,5,Gas,0.29,0.85,21.19,1.68,85.93,1,21,0
TXN_00007954,3.8,7,3,Gas,45.48,8.68,22.5,2.9,5.1,3,19,0
TXN_00007955,8.35,1,1,Restaurant,26.53,3.83,19.14,2.1,96.47,4,18,0
TXN_00007956,38.82,8,3,Online,81.72,1.42,4.82,2.23,36.76,8,21,0
TXN_00007957,13.75,11,4,Grocery,23.91,2.55,1.56,2.01,63.7,2,26,0
TXN_00007958,8.33,7,6,Restaurant,45.31,5.94,26.89,3.17,16.49,2,23,0
TXN_00007959,160.84,20,5,Gas,103.32,11.52,2.43,4.83,60.59,5,12,0
TXN_00007960,1.34,2,4,Grocery,87.7,3.3,17.52,2.83,52.84,2,18,0
TXN_00007961,3.94,10,3,Grocery,39.21,2.81,7.65,2.56,4.15,4,18,0
TXN_00007962,16.68,14,0,Gas,43.5,4.19,9.09,1.24,88.52,5,11,0
TXN_00007963,38.58,14,3,Gas,51.57,18.26,1.76,0.31,92.49,2,18,0
TXN_00007964,22.29,5,0,Restaurant,8.34,3.7,1.68,5.92,33.06,3,24,0
TXN_00007965,14.04,8,0,Grocery,159.46,2.39,7.53,0.76,84.35,4,23,0
TXN_00007966,59.33,19,5,Grocery,19.74,2.22,20.36,7.95,72.2,2,14,0
TXN_00007967,2.3,16,6,Gas,110.56,5.54,1.23,0.16,12.55,3,22,0
TXN_00007968,18.99,20,0,Travel,41.5,10.7,18.36,0.41,28.22,5,16,0
TXN_00007969,15.55,15,0,Travel,73.15,0.09,2.32,4.72,80.69,6,20,0
TXN_00007970,8.94,15,2,Gas,36.35,0.78,2.06,0.18,85.84,6,27,0
TXN_00007971,52.18,5,5,Travel,4.86,2.1,1.64,0.71,84.17,1,19,0
TXN_00007972,2.64,23,1,Restaurant,22.68,9.87,4.31,1.26,46.27,2,15,0
TXN_00007973,73.6,17,6,Grocery,59.93,12.73,2.31,4.56,83.41,3,19,0
TXN_00007974,41.19,17,1,Grocery,11.92,1.54,2.86,1.48,72.5,2,16,0
TXN_00007975,10.89,18,3,Travel,12.3,2.82,0.41,3.92,11.32,3,17,0
TXN_00007976,63.84,3,4,Gas,0.33,3.73,23.81,1.49,1.5,6,20,0
TXN_00007977,97.6,2,4,Travel,15.93,4.01,20.21,2.83,3.45,1,24,0
TXN_00007978,16.26,5,6,Gas,11.51,6.5,11.9,2.75,87.33,3,21,0
TXN_00007979,22.55,23,1,Entertainment,8.12,1.81,3.06,1.13,44.36,2,17,0
TXN_00007980,8.9,6,3,Grocery,60.64,2.46,14.05,1.99,9.63,3,17,0
TXN_00007981,3.32,5,0,Online,45.11,14.87,9.8,1.07,2.48,3,18,0
TXN_00007982,31.05,11,1,Entertainment,80.56,2.85,1.29,1.75,48.18,2,18,0
TXN_00007983,3.68,14,1,Online,5.86,2.59,8.2,3.14,29.14,0,17,0
TXN_00007984,3.92,7,0,Grocery,6.06,5.53,7.8,1.42,72.14,1,20,0
TXN_00007985,22.31,13,0,Restaurant,24.04,0.1,3.11,6.15,37.79,5,22,0
TXN_00007986,5.34,6,0,Travel,22.47,3.4,21.85,4.5,52.45,2,17,0
TXN_00007987,13.37,17,2,Grocery,50.6,11.9,10.49,0.07,86.26,4,16,0
TXN_00007988,47.1,12,4,Restaurant,14.3,12.3,0.33,0.35,38.85,1,24,0
TXN_00007989,110.35,0,3,Grocery,37.15,4.02,4.15,0.37,79.82,2,15,0
TXN_00007990,12.15,22,2,Entertainment,2.91,1.45,22.92,0.41,54.64,6,28,0
TXN_00007991,0.53,8,1,Travel,80.81,1.4,0.19,2.89,11.99,3,21,0
TXN_00007992,39.11,2,6,Restaurant,69.47,1.2,0.54,1.96,65.13,1,23,0
TXN_00007993,11.54,20,6,Grocery,89.63,5.07,1.68,0.13,35.38,3,21,0
TXN_00007994,2.37,11,4,Travel,19.45,4.33,0.71,1.83,78.51,5,9,0
TXN_00007995,148.9,11,0,Online,17.63,7.64,2.34,2.68,4.0,4,19,0
TXN_00007996,185.24,11,5,Travel,41.77,8.28,5.92,10.83,6.21,2,14,0
TXN_00007997,105.74,20,0,Travel,8.84,5.36,3.0,0.47,83.77,1,24,0
TXN_00007998,31.27,1,1,Grocery,19.9,2.89,2.25,0.59,50.15,5,11,0
TXN_00007999,11.41,15,0,Restaurant,14.88,0.44,11.72,4.9,47.32,4,22,0
TXN_00008000,16.14,18,6,Online,32.68,4.4,2.26,2.01,20.49,10,16,0
TXN_00008001,69.24,19,6,Gas,70.02,22.26,0.81,0.4,58.44,7,21,0
TXN_00008002,8.88,5,0,Grocery,26.1,3.88,1.86,2.76,76.66,4,24,0
TXN_00008003,6.04,9,6,Restaurant,20.56,12.69,52.37,7.78,0.51,3,21,0
TXN_00008004,57.02,21,3,Grocery,3.99,12.32,48.15,0.08,47.91,1,24,0
TXN_00008005,1.94,6,4,Grocery,94.29,7.58,8.69,1.63,84.59,3,21,0
TXN_00008006,11.71,12,1,Travel,16.04,1.98,12.64,1.26,87.21,3,20,0
TXN_00008007,3.45,8,2,Online,38.98,7.01,2.78,3.07,61.17,5,18,0
TXN_00008008,7.25,0,6,Restaurant,26.12,6.2,7.16,1.99,62.46,3,15,0
TXN_00008009,13.91,9,2,Travel,99.02,2.66,5.73,0.68,37.15,2,29,0
TXN_00008010,39.41,2,6,Grocery,158.96,4.56,17.24,7.39,40.02,3,24,0
TXN_00008011,124.94,9,0,Grocery,27.59,2.7,6.23,0.98,95.39,0,25,0
TXN_00008012,5.97,23,6,Grocery,326.19,1.43,1.07,5.09,98.06,2,22,0
TXN_00008013,6.85,7,2,Restaurant,31.21,4.05,7.46,2.55,54.65,1,15,0
TXN_00008014,5.54,8,0,Restaurant,33.71,5.08,4.29,0.16,40.22,3,21,0
TXN_00008015,3.06,4,4,Grocery,2.53,4.15,17.68,10.76,23.7,3,18,0
TXN_00008016,6.92,4,6,Online,18.28,2.57,13.91,5.2,30.23,3,21,0
TXN_00008017,23.02,5,6,Restaurant,36.57,3.29,3.55,1.37,71.17,5,20,0
TXN_00008018,11.17,8,4,Entertainment,5.17,2.12,3.25,15.24,85.87,4,10,0
TXN_00008019,22.09,12,4,Gas,9.24,0.23,2.86,0.26,99.04,2,22,0
TXN_00008020,8.53,0,4,Grocery,5.35,9.31,8.76,1.41,34.09,2,19,0
TXN_00008021,24.7,21,1,Travel,21.61,9.43,13.36,1.66,57.83,1,17,0
TXN_00008022,11.68,14,4,Grocery,147.76,0.41,0.72,22.41,45.96,4,23,0
TXN_00008023,14.73,16,3,Gas,114.87,5.93,2.18,7.42,66.53,1,28,0
TXN_00008024,5.04,6,1,Gas,8.42,2.39,5.78,1.62,57.8,2,19,0
TXN_00008025,8.96,9,2,Restaurant,13.22,8.94,12.85,0.52,32.2,4,20,0
TXN_00008026,3.19,23,1,Gas,92.29,4.19,19.45,11.75,62.18,6,12,0
TXN_00008027,1.44,13,6,Online,17.26,10.27,18.0,2.75,82.64,3,23,0
TXN_00008028,134.94,0,2,Entertainment,160.33,15.9,1.01,4.86,90.91,3,21,0
TXN_00008029,23.45,10,1,Online,20.48,25.4,5.24,5.13,20.99,6,25,0
TXN_00008030,53.87,14,2,Online,3.59,0.14,18.68,0.38,14.45,3,25,0
TXN_00008031,112.42,14,6,Entertainment,17.16,3.8,6.49,1.54,18.09,5,16,0
TXN_00008032,17.68,4,1,Grocery,59.49,9.91,3.06,4.09,11.18,1,21,0
TXN_00008033,55.44,11,1,Gas,10.68,1.03,6.11,0.77,18.15,2,19,0
TXN_00008034,3.8,20,2,Gas,16.75,0.53,6.63,1.8,72.57,5,18,0
TXN_00008035,2.77,23,2,Gas,39.75,16.29,2.18,1.31,99.58,4,21,0
TXN_00008036,1.91,20,3,Grocery,0.79,5.8,4.91,2.15,11.73,4,16,0
TXN_00008037,13.52,11,0,Restaurant,33.39,2.61,17.34,5.19,84.15,5,18,0
TXN_00008038,9.21,5,0,Restaurant,20.14,7.35,13.31,0.37,51.37,4,20,0
TXN_00008039,6.77,21,5,Gas,196.31,2.38,31.84,4.76,100.0,8,14,1
TXN_00008040,11.47,20,4,Grocery,28.71,1.16,2.58,0.79,75.94,2,25,0
TXN_00008041,3.08,5,6,Travel,7.81,13.28,0.67,0.05,8.89,6,19,0
TXN_00008042,62.49,23,0,Restaurant,28.35,0.98,2.14,3.17,46.72,1,15,0
TXN_00008043,65.6,13,3,Travel,2.42,3.81,13.65,1.8,64.25,6,16,0
TXN_00008044,259.14,13,0,Grocery,104.5,1.63,33.08,1.46,43.53,4,25,0
TXN_00008045,11.75,9,5,Online,47.99,1.81,9.09,0.18,62.08,4,13,0
TXN_00008046,18.64,2,3,Restaurant,15.16,2.17,6.27,0.03,60.51,1,22,0
TXN_00008047,24.76,20,1,Gas,41.99,1.67,12.64,1.65,43.03,3,24,0
TXN_00008048,17.16,6,1,Grocery,116.56,0.83,2.74,5.48,62.59,3,15,0
TXN_00008049,23.25,5,0,Grocery,14.68,1.96,8.37,9.12,90.27,0,17,0
TXN_00008050,300.7,5,0,Grocery,20.05,6.65,0.09,0.49,4.18,2,23,0
TXN_00008051,7.67,13,0,Restaurant,17.84,2.47,1.68,0.11,62.57,1,19,0
TXN_00008052,37.84,4,3,Gas,30.2,2.95,3.15,1.27,93.87,5,21,0
TXN_00008053,132.25,4,1,Grocery,89.66,0.55,14.12,1.54,53.95,1,26,0
TXN_00008054,3.18,7,0,Gas,41.4,8.63,8.92,3.45,57.15,4,19,0
TXN_00008055,2.5,8,5,Gas,153.43,2.68,2.16,0.12,53.52,4,19,0
TXN_00008056,27.26,23,6,Grocery,0.65,1.68,1.65,0.54,86.85,3,15,0
TXN_00008057,79.23,20,2,Restaurant,40.66,4.43,39.72,0.9,54.31,2,22,0
TXN_00008058,47.41,17,1,Restaurant,31.11,1.37,18.16,2.55,34.36,2,20,0
TXN_00008059,45.13,23,4,Gas,1.28,3.5,2.31,14.92,64.74,1,19,0
TXN_00008060,57.12,3,1,Online,13.46,2.56,25.54,0.96,85.79,7,22,0
TXN_00008061,25.69,19,1,Online,36.17,1.84,0.56,0.74,16.99,1,23,0
TXN_00008062,51.69,11,5,Entertainment,75.47,0.83,22.86,3.53,8.88,6,13,0
TXN_00008063,12.2,16,0,Grocery,41.08,1.88,10.6,0.48,76.0,4,26,0
TXN_00008064,15.33,12,3,Grocery,16.01,19.41,12.34,9.13,16.74,1,18,0
TXN_00008065,12.69,5,0,Travel,28.53,2.98,7.65,4.37,36.24,5,21,0
TXN_00008066,6.36,18,2,Travel,22.62,2.46,23.0,1.25,64.82,7,11,0
TXN_00008067,3.89,17,4,Restaurant,104.62,0.91,0.17,5.31,15.34,0,24,0
TXN_00008068,24.87,0,2,Grocery,52.95,0.54,5.94,0.15,46.57,0,17,0
TXN_00008069,7.68,2,1,Online,43.3,13.16,5.95,3.45,23.46,2,16,0
TXN_00008070,27.56,14,1,Online,52.17,17.39,10.63,3.93,25.79,3,23,0
TXN_00008071,5.98,13,5,Travel,48.21,0.83,2.43,1.9,90.12,3,23,0
TXN_00008072,83.4,19,4,Online,259.67,13.43,1.08,4.29,92.8,7,21,0
TXN_00008073,105.63,23,5,Travel,209.21,6.31,4.2,6.8,82.27,4,24,0
TXN_00008074,56.03,2,1,Grocery,102.81,2.4,7.39,1.88,78.89,5,18,0
TXN_00008075,19.71,8,4,Gas,1.69,1.32,7.17,3.02,44.14,2,17,0
TXN_00008076,9.84,8,2,Gas,60.59,3.48,1.42,1.86,60.24,3,16,0
TXN_00008077,86.33,12,2,Online,2.37,2.82,5.22,0.99,10.24,4,22,0
TXN_00008078,13.51,12,5,Restaurant,4.8,0.56,6.18,6.93,77.11,2,27,0
TXN_00008079,15.4,0,2,Restaurant,10.29,4.02,58.02,3.12,97.1,2,23,0
TXN_00008080,127.93,15,3,Travel,43.92,5.11,1.78,2.21,89.5,2,13,0
TXN_00008081,14.01,23,6,Grocery,96.97,0.46,18.51,2.73,4.41,3,20,0
TXN_00008082,28.42,20,0,Restaurant,29.95,17.4,2.75,5.25,16.19,2,17,0
TXN_00008083,13.48,8,1,Grocery,14.42,7.27,8.53,0.0,60.17,1,20,0
TXN_00008084,31.29,1,2,Grocery,4.98,21.87,6.8,2.86,34.27,2,20,0
TXN_00008085,12.81,6,0,Grocery,37.3,0.21,0.62,3.85,78.61,2,19,0
TXN_00008086,1.25,6,3,Gas,11.68,17.35,6.71,2.27,71.06,2,18,0
TXN_00008087,5.35,23,0,Restaurant,69.43,26.05,23.83,3.13,94.69,1,22,0
TXN_00008088,3.8,14,3,Gas,18.1,1.92,2.85,3.34,73.42,2,14,0
TXN_00008089,4.76,1,3,Travel,1.03,12.12,13.22,8.25,24.93,3,24,0
TXN_00008090,54.51,10,2,Grocery,68.25,0.36,0.98,2.96,94.5,3,34,0
TXN_00008091,44.44,3,1,Online,30.48,0.23,11.52,1.86,79.8,3,20,0
TXN_00008092,43.43,1,2,Online,17.58,0.07,6.47,0.49,46.41,2,20,0
TXN_00008093,10.07,3,5,Grocery,69.48,1.49,5.5,4.88,63.27,4,12,0
TXN_00008094,15.57,12,0,Grocery,72.57,4.24,5.68,1.17,80.45,4,12,0
TXN_00008095,5.42,19,1,Grocery,231.45,6.31,2.47,3.82,25.82,2,16,0
TXN_00008096,34.0,23,1,Gas,37.6,2.39,15.22,8.85,90.27,3,18,0
TXN_00008097,72.58,2,5,Restaurant,50.86,15.55,2.31,1.96,69.51,5,25,0
TXN_00008098,0.84,14,0,Restaurant,24.5,4.83,16.81,4.34,12.01,7,24,0
TXN_00008099,21.97,10,1,Online,38.27,4.98,15.7,5.92,50.04,2,16,0
TXN_00008100,32.89,16,2,Travel,14.66,4.03,37.6,3.39,42.89,1,17,0
TXN_00008101,1.21,12,2,Gas,7.56,10.97,9.71,3.36,39.53,2,19,0
TXN_00008102,3.27,21,5,Grocery,65.47,8.94,31.32,10.24,39.17,5,20,0
TXN_00008103,1.15,15,1,Grocery,161.33,1.51,13.61,1.45,3.76,2,23,0
TXN_00008104,8.97,22,2,Travel,68.28,2.97,23.95,2.03,6.8,2,20,0
TXN_00008105,116.7,19,1,Travel,410.44,4.76,6.88,1.84,68.42,2,13,0
TXN_00008106,12.76,14,6,Gas,15.25,2.74,3.6,2.39,1.21,4,24,0
TXN_00008107,627.91,6,2,Grocery,191.53,2.94,14.35,0.51,100.0,12,19,1
TXN_00008108,15.41,2,5,Travel,1.13,2.11,51.9,2.35,49.87,1,19,0
TXN_00008109,3.2,1,0,Gas,1.32,10.11,8.39,0.57,61.25,2,14,0
TXN_00008110,14.41,22,2,Grocery,11.36,2.97,9.92,5.93,50.34,3,19,0
TXN_00008111,39.67,15,0,Online,6.4,8.04,0.47,2.57,11.5,4,27,0
TXN_00008112,6.52,12,5,Grocery,98.89,2.97,2.94,3.22,86.16,2,22,0
TXN_00008113,19.62,3,6,Grocery,44.53,1.74,5.98,7.86,9.66,3,25,0
TXN_00008114,3.95,15,2,Grocery,56.04,2.66,18.35,4.64,78.56,5,15,0
TXN_00008115,12.16,12,5,Online,43.88,19.07,1.86,1.12,7.07,1,22,0
TXN_00008116,23.11,10,5,Grocery,104.14,2.01,0.39,6.92,42.91,5,22,0
TXN_00008117,9.56,23,0,Gas,56.11,0.88,0.35,6.24,85.24,4,23,0
TXN_00008118,21.49,11,6,Entertainment,25.5,0.95,17.92,1.63,52.34,2,16,0
TXN_00008119,42.13,6,6,Online,7.26,2.72,14.36,1.29,25.58,1,16,0
TXN_00008120,76.68,18,2,Grocery,45.92,3.76,5.58,0.85,41.22,3,14,0
TXN_00008121,0.72,22,4,Restaurant,28.95,7.25,1.2,1.81,72.65,3,25,0
TXN_00008122,5.07,4,1,Online,74.43,4.85,6.52,0.97,93.5,4,16,0
TXN_00008123,9.55,21,6,Grocery,21.87,0.59,18.99,3.1,80.44,1,25,0
TXN_00008124,9.37,10,5,Gas,0.98,7.89,16.49,4.34,96.51,0,14,0
TXN_00008125,65.55,9,5,Online,23.13,4.86,5.01,2.54,27.82,4,23,0
TXN_00008126,1.57,10,6,Grocery,140.92,6.94,9.5,0.07,83.33,1,13,0
TXN_00008127,4.31,13,0,Restaurant,74.94,3.06,10.17,1.31,74.74,4,17,0
TXN_00008128,5.61,20,3,Grocery,17.6,1.28,5.62,18.69,99.79,4,19,0
TXN_00008129,1.38,21,3,Grocery,25.49,5.3,12.17,8.84,3.28,3,27,0
TXN_00008130,2.36,2,6,Grocery,44.37,7.31,12.11,2.65,48.73,2,16,0
TXN_00008131,23.36,5,0,Restaurant,32.16,12.5,2.88,0.77,1.38,1,19,0
TXN_00008132,22.95,2,3,Entertainment,98.77,0.03,8.87,0.56,87.08,3,23,0
TXN_00008133,11.15,4,6,Grocery,36.49,6.4,0.24,1.05,51.53,4,29,0
TXN_00008134,25.7,1,3,Online,21.07,0.17,2.84,6.9,85.03,6,18,0
TXN_00008135,67.61,3,0,Grocery,22.74,7.26,5.46,3.46,65.67,4,20,0
TXN_00008136,7.01,15,6,Online,9.92,4.0,1.55,4.02,67.57,3,17,0
TXN_00008137,19.02,15,3,Online,21.29,4.58,1.98,2.26,12.04,3,26,0
TXN_00008138,9.33,6,6,Online,75.94,3.18,24.75,2.52,43.55,2,17,0
TXN_00008139,12.34,13,0,Grocery,3.62,19.32,4.25,6.33,22.06,2,24,0
TXN_00008140,4.13,22,3,Restaurant,13.97,4.75,9.04,0.83,7.97,2,31,0
TXN_00008141,2.12,5,5,Travel,21.22,7.26,10.67,1.55,7.67,1,31,0
TXN_00008142,8.33,17,3,Grocery,169.27,0.9,7.99,5.1,21.06,3,20,0
TXN_00008143,3.35,19,0,Grocery,68.96,8.75,13.3,1.99,23.91,2,10,0
TXN_00008144,2.54,3,5,Grocery,15.48,1.73,0.62,0.02,0.73,1,19,0
TXN_00008145,10.09,16,1,Online,5.4,6.6,5.61,3.13,90.38,5,19,0
TXN_00008146,128.73,16,3,Grocery,74.1,0.95,3.87,0.71,31.35,2,14,0
TXN_00008147,5.11,23,2,Gas,36.21,0.78,5.58,4.22,38.01,3,12,0
TXN_00008148,58.25,15,5,Grocery,11.53,3.01,15.89,1.21,92.45,6,19,0
TXN_00008149,4.81,15,3,Restaurant,85.67,2.28,4.98,2.77,42.54,1,21,0
TXN_00008150,13.62,21,3,Grocery,16.04,12.99,3.6,1.96,41.82,2,19,0
TXN_00008151,35.02,23,5,Gas,94.16,16.07,4.15,2.27,93.48,2,21,0
TXN_00008152,16.78,7,2,Grocery,17.3,7.28,6.33,1.6,78.61,3,13,0
TXN_00008153,5.46,15,4,Grocery,36.33,18.35,0.15,3.52,2.99,4,15,0
TXN_00008154,13.62,14,6,Restaurant,56.36,0.68,24.06,1.55,25.58,0,23,0
TXN_00008155,17.28,9,2,Grocery,42.41,0.45,15.65,0.01,38.39,4,18,0
TXN_00008156,6.35,22,3,Travel,52.06,2.16,37.99,0.48,80.49,5,10,0
TXN_00008157,32.45,20,4,Online,66.67,0.61,6.29,1.55,49.73,1,22,0
TXN_00008158,33.46,15,5,Restaurant,16.01,3.34,12.53,5.34,53.1,2,20,0
TXN_00008159,16.63,13,0,Grocery,4.51,1.32,8.79,5.45,60.14,6,27,0
TXN_00008160,2.19,3,0,Grocery,92.1,4.21,31.33,0.94,58.4,1,23,0
TXN_00008161,79.46,2,4,Restaurant,377.0,0.21,9.3,11.25,28.23,0,16,0
TXN_00008162,1.92,11,1,Grocery,6.11,0.82,26.06,9.46,73.33,0,21,0
TXN_00008163,115.54,16,4,Online,252.85,13.99,4.38,0.46,7.67,1,14,0
TXN_00008164,11.8,4,4,Online,83.79,5.93,4.0,0.95,82.9,4,25,0
TXN_00008165,9.6,0,4,Grocery,100.8,6.97,19.32,1.06,95.5,4,16,0
TXN_00008166,3.25,23,0,Travel,238.72,5.6,13.81,0.18,43.54,0,14,0
TXN_00008167,41.06,15,2,Gas,9.58,2.32,3.27,2.14,89.08,3,17,0
TXN_00008168,60.49,5,5,Grocery,93.63,9.27,2.64,6.2,82.65,2,17,0
TXN_00008169,8.97,15,5,Travel,17.02,3.21,0.19,13.86,41.1,3,23,0
TXN_00008170,23.27,13,0,Grocery,8.22,7.91,5.01,7.28,94.04,1,18,0
TXN_00008171,68.43,5,4,Grocery,25.16,3.01,18.03,0.09,14.89,3,31,0
TXN_00008172,20.97,19,1,Gas,42.61,5.79,9.39,5.59,56.53,4,14,0
TXN_00008173,10.29,3,5,Entertainment,5.86,4.65,7.32,3.88,22.49,1,22,0
TXN_00008174,47.43,16,2,Online,123.85,5.54,18.97,0.1,20.18,4,24,0
TXN_00008175,0.62,13,3,Gas,13.43,7.08,6.91,1.49,99.12,1,19,0
